2020-05-06 01:25:34.121919 | 0x00007fecd6d2e740 | info | Currently serving static requests on path: /client_static_1zippitydooda.zip/zippitydooda.zip
2020-05-06 01:25:34.125378 | 0x00007fecd6d2e740 | info | Parsed request successfully.
2020-05-06 01:25:34.125829 | 0x00007fecd6d2e740 | info | GET /client_static_1/zippitydooda.zip HTTP/1.1 200 102
2020-05-06 01:25:34.126208 | 0x00007fecd6d2e740 | info | Shutting down session.
2020-05-06 01:25:34.158520 | 0x00007fecd6d2e740 | info | Successfully started new session.
2020-05-06 01:25:34.158849 | 0x00007fecd6d2e740 | info | Client at IP Address: 127.0.0.1:57444
2020-05-06 01:25:34.159212 | 0x00007fecd6d2e740 | info | Parsing request...
2020-05-06 01:25:34.159539 | 0x00007fecd6d2e740 | info | Currently serving static requests on path: /client_static_2hulkhogan.pdf/hulkhogan.pdf
2020-05-06 01:25:34.164259 | 0x00007fecd6d2e740 | info | Parsed request successfully.
2020-05-06 01:25:34.164703 | 0x00007fecd6d2e740 | info | GET /client_static_2/hulkhogan.pdf HTTP/1.1 200 99
2020-05-06 01:25:34.165698 | 0x00007fecd6d2e740 | info | Shutting down session.
2020-05-06 01:25:34.205946 | 0x00007fecd6d2e740 | info | Successfully started new session.
2020-05-06 01:25:34.206400 | 0x00007fecd6d2e740 | info | Client at IP Address: 127.0.0.1:57446
2020-05-06 01:25:34.206979 | 0x00007fecd6d2e740 | info | Parsing request...
2020-05-06 01:25:34.207729 | 0x00007fecd6d2e740 | info | Currently serving static requests on path: /client_static_1nonexistent.txt/nonexistent.txt
2020-05-06 01:25:34.208823 | 0x00007fecd6d2e740 | info | Parsed request successfully.
2020-05-06 01:25:34.209425 | 0x00007fecd6d2e740 | info | GET /client_static_1/nonexistent.txt HTTP/1.1 404 101
2020-05-06 01:25:34.210366 | 0x00007fecd6d2e740 | info | Shutting down session.
2020-05-06 01:25:34.230754 | 0x00007fecd6d2e740 | info | Successfully started new session.
2020-05-06 01:25:34.231129 | 0x00007fecd6d2e740 | info | Client at IP Address: 127.0.0.1:57448
2020-05-06 01:25:34.231615 | 0x00007fecd6d2e740 | info | Parsing request...
2020-05-06 01:25:34.232045 | 0x00007fecd6d2e740 | info | Parsed request successfully.
2020-05-06 01:25:34.232400 | 0x00007fecd6d2e740 | info | GET /client_static_2939/nonexistentpath.txt HTTP/1.1 404 108
2020-05-06 01:25:34.232933 | 0x00007fecd6d2e740 | info | Shutting down session.
2020-05-06 01:25:34.248738 | 0x00007fecd6d2e740 | info | Successfully started new session.
2020-05-06 01:25:34.249168 | 0x00007fecd6d2e740 | info | Client at IP Address: 127.0.0.1:57450
2020-05-06 01:25:34.249643 | 0x00007fecd6d2e740 | info | Parsing request...
2020-05-06 01:25:34.249956 | 0x00007fecd6d2e740 | info | Currently serving echo requests on path: /echo2
2020-05-06 01:25:34.250256 | 0x00007fecd6d2e740 | info | Parsed request successfully.
2020-05-06 01:25:34.250661 | 0x00007fecd6d2e740 | info | POST /echo2 HTTP/1.1 200 407
2020-05-06 01:25:34.250991 | 0x00007fecd6d2e740 | info | Shutting down session.
2020-05-06 01:25:34.268637 | 0x00007fecd6d2e740 | info | Successfully started new session.
2020-05-06 01:25:34.269243 | 0x00007fecd6d2e740 | info | Client at IP Address: 127.0.0.1:57452
